Ma,prc,prf,B,T04,Ta,pa,QR_MJkg,ST,TSFC_mg_per_Ns,eta0,etaT,etaP,f
0.859099526223948,33.5507865570514,1.1935221055906,5.35163901580608,1726.52901304331,239.768110364045,92846.4638514705,43.3892675727331,917.467129149347,31.960607984212,0.192285618979686,0.372271589912089,0.51651972428273,0.0293228072531427
0.680628972524628,15.0961150012195,1.19994084777971,5.19391494196572,1632.4071147041,228.919834856739,31858.9433352606,45.3678827809571,1044.46265689375,31.0651922628123,0.146465234773865,0.344089147386702,0.425660721607301,0.032446433247732
0.770384893554966,34.4161390866417,1.42162217993656,4.66946287943281,1664.13253246217,276.388742351744,24209.652630099,44.7658017916759,761.576794126438,29.9724021067543,0.191339652692918,0.251709461317588,0.760160749188129,0.0228262859087304
0.8038730454033,31.3046691525042,1.60955408737185,4.07702896860227,1631.5280990585,286.530034264186,85872.5855616877,43.6949408733893,525.044896568131,41.5407572107747,0.150269881529934,0.189543048734349,0.792800804531443,0.021810762573093
0.757583157741346,23.6445567022962,1.32269004493094,4.15704642627094,1756.33285140492,225.057682920088,42235.0187531396,43.3279166049171,1121.38254632707,31.5057338094022,0.166887878077087,0.378284070308511,0.441170779253223,0.0353299800030904
0.697115290768493,34.4016176403632,1.5969065430122,6.89556823997908,1632.10822705557,211.272056778158,63769.2802909904,46.6944479000771,1292.4871069616,21.6820576268593,0.20061567620143,0.31060532794457,0.645886139587508,0.028023779935114
0.762876154490946,40.3925846351279,1.16372745745337,4.23935009073515,1579.7005805736,218.065387706224,45831.7074066448,46.5030619430106,869.251578621356,27.9539048807547,0.173711408964054,0.38922454821633,0.446301266865382,0.0242989759462272
0.735648478558564,26.50168933742,1.66956653016395,4.03284148101398,1671.84051351938,210.103864517853,62042.4459653068,43.034127449304,1214.79767149736,27.6396800242661,0.179699270827212,0.358394686831145,0.501400487870166,0.0335766189344106
0.84272113869113,31.1934812732753,1.51694974663913,4.33811630886823,1581.70396027827,258.159864346813,64957.0844390582,45.5462365958508,736.590983631158,29.8416365417874,0.199690811459523,0.256147903248862,0.779591825374078,0.0219810804134787
0.826788926499487,20.7403846242887,1.29164022798313,4.43685051483831,1833.7737808209,216.081961196057,93759.7473889931,45.3260386421775,1165.25948007661,32.1706343971125,0.167071158511431,0.390599846978655,0.427729708047122,0.037487136711314
0.781703826508109,23.3240672971421,1.34424049078828,7.47200416907772,1708.33034548418,244.955400987388,46688.9981203304,46.8117288128216,1112.17139604502,26.2236205885077,0.19977603101551,0.307854332537542,0.6489303865527,0.0291651607192755
0.71349128111606,16.1716563661448,1.34054760990463,9.73870332715603,1659.56370056914,213.841216979889,97552.5731108635,43.95751168361,1346.97702335424,26.1185981807732,0.182161410737988,0.303722164009917,0.599763311089934,0.0351811516317234
0.754153874485672,22.4657022872147,1.34677204037524,8.34519042547557,1794.16171670662,278.502711795425,65758.4995304634,43.9507356736977,1077.19429245107,29.0014035205026,0.197922187342871,0.260297573710915,0.760368928996174,0.0312401463453558
0.731185024167211,15.5572204489817,1.4483752733507,3.75894008939029,1855.923666485,225.405698347685,60822.0247895248,44.7262042122172,1241.59900583549,32.3691199224102,0.151992362483465,0.358434170388183,0.424045403703721,0.0401894671154343
0.801201876439344,18.2143641195767,1.30374357480359,5.88443477558663,1778.41829661571,240.287406760197,59441.3479567376,44.9625922908459,1129.01228648948,30.7710771144674,0.179936135262221,0.343992362910703,0.523081773501263,0.034740924130749
0.735180749087248,26.3321662153131,1.38320969834468,5.12560256923105,1664.27061268447,264.816269809622,42926.2617067061,43.8747981957921,945.492879127109,28.7120372673183,0.190367270749938,0.292759077905266,0.650252323897327,0.0271470267814816
0.744988120696182,15.9050686710302,1.16538360792694,3.06228145657648,1622.1550657341,220.728484020597,51052.226388547,46.8622428747025,951.343524140115,32.6999345451494,0.144781659519473,0.371570734531737,0.389647639235987,0.0311088709693335
0.691503872416617,18.327473478874,1.6948193565357,3.67150884697878,1646.40033500003,231.835454050394,78534.4526409052,46.3492740237591,1144.57495207071,26.8687095423278,0.169472706108563,0.320902044099326,0.528113513842585,0.0307532519366118
0.820457340770051,20.9604793084924,1.69319544839785,6.40120315916674,1890.46561570533,260.231413667499,49329.716313757,46.5662578546847,1224.49710193091,27.9029610025271,0.204182821569354,0.27305000257454,0.747785459235125,0.0341670948828856
0.747146030037922,37.31213665549,1.39041119768766,7.73618082392969,1576.06923258601,251.954907335682,25667.2164093817,45.9763539673297,726.119649343645,29.6255159235738,0.174530535083776,0.207820870006374,0.839812358972531,0.02151166923405
0.748084321717537,28.9971887149323,1.57958071989364,10.4212099050082,1820.76153033442,233.462253270035,43165.7188852723,43.7588096082808,1298.79491771794,26.8604041577517,0.194933200525662,0.245654018055302,0.793527425559058,0.0348861564079378
0.795907369785783,32.1266557921153,1.46028425797796,3.23678545881372,1760.37028299885,271.905839479979,21852.4683618513,43.400102732355,886.302038570112,31.3053671289744,0.193627572533676,0.323205851018491,0.599084366584064,0.0277460107045958
0.745423775041072,19.0388209860042,1.31446943743217,5.77105582901024,1672.95690409316,272.696353144157,81679.6985110081,43.8654703568906,960.367506668844,30.3782462150348,0.185166485338214,0.289464833818985,0.639685598057851,0.0291742805745052
0.650328182529434,21.5979712732848,1.15317943640622,8.75536538446993,1884.28534388148,275.815708410293,76363.7833713166,43.4512694286157,1151.49685822757,31.2489611009087,0.15944429596704,0.334450997635759,0.47673440083646,0.0359830805305718
0.671220339544753,30.2007786895738,1.17183759793047,5.05173128429363,1404.2316191267,281.709096081201,84298.3971318939,45.9871461996991,472.866481454028,32.4947031769654,0.151119836673057,0.191517654854777,0.789064782500847,0.0153656559571846
0.770599487255995,22.4921285676786,1.28008924900512,7.32576882330055,1477.00227148397,268.015049566604,85129.3017232984,45.8553309123986,679.222358096227,30.421211142379,0.181278767699217,0.212653008495432,0.852462746620914,0.0206627667682699
0.810116906608903,43.3205957704196,1.38718750171365,7.38059937221203,1816.23059682425,282.416693574812,27021.6455493795,45.6884652278007,734.431097458672,32.7091206082644,0.182609095944533,0.211682954783768,0.862653755618003,0.0240225953452357
0.869757714290673,22.3180272659853,1.24644515811588,6.03319167105146,1567.53499981293,241.753301689723,92556.3834491027,44.4072014754651,857.404941593227,30.5826269490684,0.199600337136033,0.320752900278806,0.62228692854386,0.0262216954730335
0.66221959885478,36.6805908355027,1.41477516546634,6.95217048096522,1892.44449631627,211.876042094858,32259.3991502798,44.05587192418,1498.15410916229,25.4959098073073,0.172017886261565,0.383463926625913,0.448589487347989,0.0381968020446486
0.721036117518673,24.6541693322594,1.55267650603221,3.14596786516346,1629.15474133869,252.673624265293,36424.0460821719,44.6203407725512,952.042732574958,28.6940520365001,0.179439138855948,0.320480237714088,0.559907032445577,0.0273179637094776
0.704077693669217,20.6671399846826,1.56716998780906,5.16120251076915,1665.18504064493,272.184038753097,31478.6852615375,45.9312893005815,984.457408754856,27.6812189893591,0.18313149093424,0.251257596243948,0.728859519759301,0.0272509811174402
0.871943329893309,32.5294432998017,1.41270704719605,9.09219529641871,1668.20487589714,210.535175731857,51075.6325581903,44.7283898825834,1185.43998941177,25.1822320336558,0.225153173903069,0.317168798423404,0.709884373943054,0.0298520248753417
0.845132202592668,31.2527066747186,1.67383613073292,3.53306047728898,1785.87087536639,216.136239759191,39025.2334511076,44.7570247660116,1174.39784184248,28.5698387380797,0.194771053881811,0.382661544244812,0.508990403690015,0.0335523569557886
0.68015544774002,36.5198138516318,1.15709872233549,4.76746124404809,1426.19344234132,284.217011496334,31483.5653725658,43.8450805124299,385.896439482679,38.3724622856222,0.136614765688614,0.163985034927636,0.833092884048226,0.014807796570205
0.721008741178502,16.7681153047182,1.58627888643016,5.75194728823771,1711.94243634318,245.429477079553,67657.6577194793,46.97896561671,1209.72934740103,26.1413527852413,0.184364520775952,0.284997047072477,0.64689975797913,0.0316239616450701
0.756489170655516,33.3642248824643,1.4135751726405,10.0028785670032,1651.28537395511,212.454143043244,33659.3223663114,45.4881451587254,1287.16436550879,22.6505890916243,0.21451741459014,0.299694205782559,0.715787661059361,0.0291550311365209
0.820624856157197,24.5877101279802,1.54741490504129,4.63313510656683,1821.73317422166,231.821257749534,41377.0258847177,43.7892371377436,1208.58623613831,29.6080875633914,0.193173935009378,0.354956014925033,0.544219359263926,0.0357839271074926
0.681481507323414,15.3415608365539,1.34346170521482,8.08417086339358,1608.91807295744,246.33302633885,34706.5409695268,43.6676874680312,1152.00182148471,27.2628196609089,0.180089917273288,0.269651815818967,0.667860947742305,0.0314068179081762
0.729013401832002,19.2417862404998,1.49827523147473,7.11553802920712,1769.17329567197,230.787040911752,100471.873432732,43.6013921956376,1348.22806100254,27.0905134987778,0.187944055607761,0.308482896522183,0.609252758342944,0.0365241904860204
0.724618019024662,41.4856058979695,1.38456385193248,8.35780663085801,1679.69055177341,228.263717974909,47971.1177126873,43.7934795570778,1165.8083311053,24.0905889606492,0.208005907062728,0.302347558181069,0.687969528558778,0.0280850093115583
0.719096347993149,20.306061511843,1.63915856102827,3.21539784029247,1731.05722073409,279.548139735666,27263.9007979596,44.4042218512516,978.076366543003,30.4373927583858,0.178315313089786,0.295003074439184,0.604452388941276,0.0297700945161643
0.753067751225626,33.694414902905,1.6486547255617,6.2515893730172,1846.82572640645,279.497415225766,62624.1567398288,43.6329451356039,869.684351476803,34.0180987711267,0.170021306267944,0.221249431149438,0.76845985720572,0.0295850081682412
0.828227086437224,28.7561737706404,1.17827644886116,8.2999919153161,1871.87482398308,260.867950602432,22410.4407023475,44.2475296937315,1037.69079344162,31.5880128027504,0.191846298483782,0.349748916051034,0.548525784296608,0.0327785900685302
0.833169861179986,27.7448904740872,1.49991834771096,7.65394571200045,1779.53522428815,237.135248988658,76575.9969503569,44.8933119835459,1203.93141606665,26.5507964462242,0.215763200402828,0.2981144307553,0.723759664556231,0.0319653379632001
0.755944968117554,15.6505456894189,1.29766344741971,10.4939361963865,1561.76578349886,239.977471883645,86415.275523228,43.5382314066531,1074.84712410456,27.8489529368719,0.1935979387741,0.251330656188903,0.770291780993836,0.0299333669735199
0.828989128355096,42.6300563008077,1.62910986474811,3.7901503265304,1850.80227035339,214.46480076128,57194.5074929021,46.8977951171667,1215.39710437156,26.4013810607221,0.19654081042875,0.398710526765597,0.492941111997019,0.0320881620926117
0.805231317069361,41.198477333546,1.51525037169662,10.0491664827349,1881.86270991341,214.722960978507,59313.3752189138,43.0758163195842,1499.02568152884,24.4159522863301,0.224883547215505,0.321198676218555,0.700138462160057,0.0366001395161916
0.834110181269647,36.0318108645526,1.23409743109446,11.4582266763341,1711.21546835637,219.841836766783,18454.3803259677,43.7599234821184,1144.11156282746,26.6155118673178,0.212849279106436,0.335118105960347,0.635147058069196,0.0304511148779698
0.865995611358403,28.6055030232214,1.35870498581655,6.80090710144265,1538.17122514491,249.574244948262,28170.6159256238,45.1426906371118,741.727696105884,29.9451619631037,0.202864676690241,0.242762771303728,0.835649863448093,0.0222111559924105
0.851404496720119,39.1815521369488,1.42131481296401,11.5007432112041,1784.06932627422,224.624592175222,87168.6387014913,43.7265422576368,1221.27213720202,25.855864692443,0.226237896416054,0.273304774447552,0.827786111213617,0.031577047132146
0.713609506663761,15.1588934487336,1.54795061905456,8.22990652058308,1867.14684934785,279.018470019159,71159.5316483837,44.2574269508626,1203.6348291776,30.499002070768,0.177015085461696,0.223950452460795,0.790420753861547,0.036709661147536
0.833255020094337,39.8104057688009,1.19370976190715,11.4049941743298,1769.88197386887,227.787804055289,53340.2993976749,43.1056642676861,1105.0123790247,28.2411417730082,0.207076848058425,0.347768810051016,0.595443990586872,0.0312068112569658
0.683843941546589,34.1454117598323,1.27485390039281,6.12492103447027,1746.96006346353,273.110597046576,37605.7346210097,45.7615415432199,973.159449232223,26.724859390291,0.185231639600839,0.302533981843191,0.612267218618926,0.0260075494450642
0.801512099559453,41.9614688850504,1.39573095715253,3.41377449074382,1415.752250839,260.509150309334,40468.3359643536,44.31668716086,332.16853497536,44.2481262803331,0.132240464948664,0.153700540577657,0.860377357500896,0.0146978352819429
0.665927976102262,18.4350580965888,1.53179734121159,6.80542678959366,1639.34786199572,210.472445084311,29670.8596933972,44.2931078818158,1366.64347945331,24.8808349815765,0.175723054854783,0.31030491032576,0.56629157002481,0.0340032308909253
0.836950796537652,38.2925461530551,1.47367170192055,3.51865089577486,1840.21223184435,248.099095323663,21831.079863478,45.630939204514,1021.7288275325,29.0062863144595,0.19964845158946,0.367377927419396,0.5434416079155,0.0296365589071448
0.748372111596337,42.1803384040964,1.543679407317,6.50615947988752,1702.54032800942,262.446322854798,38346.9501258205,46.2969995717109,642.432790601812,36.0069686213227,0.145781831128325,0.20455803497137,0.712667342295932,0.0231320573325083
0.787966520634993,43.7923756748559,1.48309244694778,5.3305733188369,1507.39886413876,216.788608906165,80706.36964066,45.2520022842038,896.941737653259,24.5957335109319,0.208945672887594,0.298626329686624,0.699689384746683,0.0220609399541518
0.838882349910509,29.1227509300034,1.23016980558075,9.02169018146589,1594.703089069,235.318627467584,35907.3972818661,44.2094065543506,929.521078799391,28.1286584947243,0.207429476299856,0.305563092974623,0.678843358602484,0.0261461809891958
0.824918477595465,21.3603288972457,1.2974543594266,8.8872681799933,1855.87918813314,231.561072825035,63258.2056245587,45.3457618697177,1281.20022734543,28.5318275873962,0.194483374007126,0.342257932737542,0.568236278562065,0.0365549839915527
0.65164295331417,34.3264262362988,1.58397687788045,3.4149600559194,1888.42438159823,261.175232258244,26940.9369140145,45.7272401838562,1177.41429377664,27.1625195069809,0.169955656031322,0.351312756005936,0.483773085735749,0.031981538722506
0.746659071744683,33.4588361648376,1.19426384977936,11.8348431104747,1798.0740007282,265.23439484901,30933.2913020973,46.0866632792197,1063.42661513879,26.3001649973648,0.201098343857137,0.29077149564851,0.691602673806198,0.0279682954407393
0.662764885715926,44.9596741310022,1.51330759291248,5.03458071058384,1406.98479947646,219.367593024907,35999.6587498384,43.2251406884493,816.606226807139,24.6521598888314,0.184654246979667,0.252836510129703,0.730330627032229,0.0201311072694649
0.774531690381901,17.7477387159266,1.42662516324553,9.95295270783367,1674.17355889283,236.494919716161,92337.9513105024,44.1321646967957,1206.68052491234,27.0423028822206,0.200058110651144,0.25219003525832,0.793283170154695,0.0326314202367564
0.789787272832089,33.7447844087512,1.33514766823868,9.15314495897716,1636.075421185,221.721508483799,19531.5939487927,46.8747707570953,1125.71165693138,23.5798936205619,0.213274047580945,0.309344713315646,0.689438152328554,0.0265441611178684
0.679474006420629,24.0252575850674,1.16105603385913,6.60458967752099,1453.55421697661,239.811382707217,26541.3046682717,44.8006017825975,834.641420627752,27.7676969735151,0.16954656720678,0.313971626548932,0.54000601605431,0.0231760700495356
0.801606431326229,31.5400493868408,1.25352491724302,11.4221436147342,1694.16943194681,227.827293953815,87018.5317571334,44.3104111403255,1151.79528419634,25.9016458302418,0.211317709469524,0.312119288459215,0.677041494336028,0.0298333935201963
0.680469017427852,28.375106640606,1.19490434194654,11.5712336497502,1556.45605774554,273.215017519734,100740.463993484,44.7184229722461,767.101092700111,28.728281215907,0.175496913553161,0.200007666739486,0.877450931827279,0.0220374959121184
0.701538086497653,27.9236260073218,1.44947045025997,7.76825956365406,1824.92360260787,285.068213561623,57187.5477031145,46.2231246887983,1037.15027244434,27.5560911170127,0.186403346299326,0.231560133265517,0.804988940326736,0.028579807409511
0.782218395145504,30.0492481257408,1.17868325846686,8.48564728788119,1732.67631067172,243.887520591226,34391.1312225107,44.9638857798557,1017.96591462486,28.9202634223683,0.188304934170347,0.34658893009362,0.543309141810968,0.0294398424059431
0.688990456420228,21.1074947854344,1.5578792574634,8.94178143675431,1634.23655682629,226.700021379616,81101.0106450967,43.7926247936998,1268.54470516709,25.0797596161694,0.189330075139379,0.246635352785708,0.767651810662685,0.0318147962679549
0.829912934804469,42.7940184436047,1.65655767968394,8.30987812788856,1782.34332473594,230.92028474104,40705.2120468,46.1338318178859,1021.56002010338,27.9431002860614,0.196098568940611,0.246896980128435,0.79425260219303,0.0285455540899796
0.847104394005705,24.2597604261063,1.1598241803974,5.22600793944404,1641.8972895276,273.295093910359,23791.7827690771,44.7314051337617,744.69104755528,33.3710015149523,0.188051168767389,0.318895261102407,0.589695714252086,0.0248510860761386
0.83329881221202,39.0320340973302,1.20391816812786,8.96855636475708,1556.1321840692,224.142067281863,21050.8133942933,46.1773937865157,876.68413640988,26.0472167328362,0.207910620138079,0.317995351055986,0.653816539920027,0.0228351817073074
0.874282126666137,37.6521952950524,1.16617632142812,10.8395277797496,1417.2079874045,214.09317360478,50789.2225391818,46.741296032177,734.134600962631,26.3323440391984,0.208337623235327,0.285926993191947,0.728639226781457,0.0193314848836276
0.713079476434717,21.0080784583485,1.21255413570134,11.2199134361377,1576.74563034424,230.496787270032,35043.6382604105,45.0471222789854,1117.42837362108,25.5726544880426,0.188378996055773,0.2987441962286,0.630569558953456,0.0285756097137472
0.688893244574038,27.0400953610804,1.30507031500658,7.2334128662834,1553.04883286387,261.485457029838,98739.6093722431,46.9341117981568,876.659022752669,25.3970434076419,0.18733067472903,0.247628166766967,0.756499864998474,0.0222645472545504
0.851641213941776,36.1471267694175,1.63268463029121,3.0109324817562,1858.49587113319,221.41635458697,68380.8004058602,46.4856882907279,1154.82976495602,28.4925070072764,0.19178584712558,0.401206700561339,0.478022542637616,0.0329039951702208
0.859111966664995,16.2962384922777,1.48605918498188,7.5482026074541,1418.55458572683,223.379222204467,88156.1961389652,43.5674365291659,845.42049627973,30.451339963131,0.194002669905387,0.229854479830168,0.844023880016302,0.025744186944013
0.695432564577446,20.9696681189746,1.39279464285735,7.04080963775378,1868.44927989811,241.649608044191,54511.7906767488,44.7781733519674,1368.30396742614,27.3501935325614,0.176940096536999,0.331071887822693,0.534446152165477,0.0374233783204767
0.751551840821607,18.2522283473858,1.39672134310972,4.43554365687324,1841.00343195269,263.647747263068,78161.4811091121,43.7448052901228,1125.0940371778,32.0258042800487,0.174602078164438,0.332575414792671,0.524999956095029,0.0360320414313061
0.844429386515714,32.9506147817033,1.31154366496903,7.16533741448556,1761.75404457368,227.541672453828,49071.6336774184,43.7580203106724,1122.98779835827,28.3934889173845,0.205504980372463,0.355802351150084,0.577581850452071,0.0318855416070435
0.688703320234466,41.6969814624055,1.33522724954273,3.55147675188286,1659.66519909313,284.207633082264,53398.2940913229,46.9413926441374,694.776905127736,28.3295714790996,0.175008457302807,0.261205013376026,0.670004204899649,0.0196827319958438
0.835802155638096,43.5562047465283,1.69698717347882,5.0221507644472,1860.32024388226,239.066928565764,29804.8964679196,46.9775215125578,1156.56072659051,25.3594828089585,0.217439135070438,0.328560554906913,0.661793181874927,0.0293297818634887
0.776434247784167,17.4976707060816,1.46933129846975,3.32090187528442,1794.68924900005,263.60972020481,74312.2614762146,45.1367621039637,1047.1762142179,31.9783449668275,0.17506687315419,0.334918648049621,0.522714617933884,0.0334869622193164
0.687884831519173,31.6188389929322,1.19843740188703,5.4730089581195,1571.3845962789,239.804915927415,64118.6548799637,43.1030770783028,903.988207807778,28.7599727566346,0.172247526739058,0.340504266700904,0.505860112732035,0.0259986762288706
0.714752778105154,38.4256580814712,1.54480920672994,4.71343873144,1662.08628900499,260.747253604587,83922.6717958174,46.2453851579164,879.870286250976,26.2854442456518,0.19032111241175,0.260320388708494,0.731103365955983,0.0231277813526558
0.835810294684317,44.3424060480898,1.16443392132659,9.01397952771606,1865.88788283618,282.820168143503,26850.2101028455,46.0046038708341,817.40386685843,30.4694726444111,0.201002582429858,0.292544629140555,0.687083481998518,0.0249058647606788
0.660296239994382,40.5539875825195,1.40539966416617,4.62097962486234,1889.1987281768,217.165804747136,44621.1522506942,44.4190823926279,1331.75393824182,27.37773609225,0.160388193484937,0.404278000729908,0.3967274825624,0.0364604078609992
0.733171828973773,35.217390286554,1.65849158695426,10.7209509176878,1846.82553381947,220.789260601324,96818.4553256087,44.8154931976315,1392.44962162907,25.0631998174055,0.19441734653841,0.254287296835821,0.764557840511923,0.0348992431025599
0.664633125710667,28.0594954645863,1.32407146432194,5.50279793398766,1763.46205043319,271.208228523526,72137.052128421,45.7004923990156,1059.93627359873,26.9087509072836,0.178411959178284,0.31321898190166,0.569607748850609,0.0285215611638625
0.655333784662853,44.2940951227159,1.15757732175251,11.8904147475635,1749.88364485084,227.315673673389,43653.752357574,43.6481671168435,1204.3805696218,25.4021725413417,0.178626275105171,0.359959692281416,0.496239659426982,0.0305938830349723
0.810240057503565,27.3315525954362,1.30799287309337,8.60610728801513,1625.557077591,261.622735063783,70692.4443434385,44.7178991623837,844.831796579898,29.3772198146762,0.199969763192727,0.238968514127778,0.836803810420823,0.0248188093945555
0.726212158521353,32.2829528315815,1.69817743374037,4.28262341210742,1410.96608681899,227.402704940905,65368.082845141,43.7843288338776,771.301022538978,27.4667363440094,0.182532641878034,0.241888272391971,0.754615509354856,0.0211851218279429
0.785779546490457,43.5991794618463,1.65136834153154,5.03544246586329,1482.67640213839,219.899019944045,92233.6771774451,44.4617639093512,801.447435722381,26.6428925117967,0.197173829924218,0.252097297396621,0.782133850542662,0.0213528778838065
0.878288275409707,22.4357743805227,1.15664417260131,9.90640534381724,1433.28021237158,257.234894840928,70661.5269246676,46.1187267081805,599.760716508039,32.404393788791,0.188940814319753,0.229420218643115,0.823557816469819,0.0194348824367739
0.65243337859582,15.888250575486,1.26361597163366,3.61330214361806,1512.4554580538,252.331643002015,83033.9460727573,46.3730004662736,885.914749698119,29.2471200692312,0.153171755747902,0.315318221298883,0.485768805611502,0.0259104550555238
0.841047274978575,42.8663367594117,1.65083620014452,3.33537395072579,1524.9290531587,210.14637407003,73025.3944399854,45.0790653113445,896.579947485861,25.9496648173044,0.20891983275406,0.343839275325687,0.607608984041073,0.0232659491191744
0.863120975687113,28.6070948258366,1.64725275807903,3.34369847188168,1833.28163857325,283.202757998854,37385.191253344,45.8544254877939,898.797575682153,30.9087043208817,0.205429741624728,0.301055863482407,0.682364193968714,0.027780668511085
0.755478800346633,22.7716544900164,1.18150558801909,6.73496685796165,1829.18099360149,234.593202526781,51171.733889813,43.7510285562868,1137.52940693252,32.3197381133494,0.164032105602948,0.374855815265546,0.437587197324784,0.0367646525282926
0.84922577783941,37.2997831203782,1.47773992710487,3.21715614066801,1658.61847021583,215.507661067454,92750.2267138695,46.8298692712831,988.907523364549,27.1322927855757,0.196675404074363,0.385909251851893,0.509641588354156,0.0268313284617855
0.790211403616949,38.6298978595229,1.4433429937437,10.1152164113028,1750.32404986634,228.465988083204,36966.3172203017,46.142584866797,1218.87421527635,23.7000099727519,0.218931669191828,0.275267540200753,0.795341394165695,0.0288873310575797
0.850704252123163,43.8542977756413,1.61358158464031,3.13333929437612,1498.17572643788,243.329878074312,39656.2323917251,44.5231964800548,588.78315929399,31.402995488349,0.190249654122653,0.241944900425511,0.78633463151345,0.018489554894925
0.655497696012736,22.3673174963135,1.39244680147389,3.47339640777713,1605.56556176177,226.554833249672,60923.3756607626,43.4877942277404,1059.02723525567,29.172897130195,0.155889139909126,0.354249550009874,0.440054588367949,0.0308948925921885
0.713760504019688,15.3974477361207,1.33350088178534,6.57712678941207,1588.46911931939,257.047313495571,28329.253968605,43.8295055224491,1015.48278875237,29.042053697111,0.180206361607459,0.274383999076066,0.65676702072376,0.0294917056794384
0.859464094486295,21.8426095490116,1.64537465770029,5.00527652204024,1559.17630431263,217.885457801827,34435.0794732717,43.8051810311641,1037.5439279726,27.8699183820013,0.20829826406506,0.307225642736303,0.67799765087918,0.0289162645903374
0.657001031333093,15.1755212762045,1.21306700129466,10.9863407621694,1401.57875840789,236.194572490904,98359.577610696,46.6579703604515,981.483410184032,24.2815382930601,0.178650376016498,0.245777928753462,0.726877213599195,0.0238319270083868
